-76.52083	42.42944
-76.52083	42.42944
-76.40122	42.42528
-76.40122	42.42528
-123.76750183105	39.223609924316
-120.1247253418	38.422222137451
-105.637781193	39.9972062943
-105.637781193	39.9972062943
-105.637781193	39.9972062943
-105.725850325	39.6960948637
-105.725850325	39.6960948637
-107.712014932	37.8988767913
-107.712014932	37.8988767913
-107.712014932	37.8988767913
-107.712014932	37.8988767913
-108.255925895	37.8880455034
-107.712014932	37.8988767913
-107.712014932	37.8988767913
-104.955852338	39.2485545006
-104.955852338	39.2485545006
-106.952523889	39.1902393906
-106.952523889	39.1902393906
-106.952523889	39.1902393906
-106.952523889	39.1902393906
-107.433866289	38.5403072935
-105.472244204	40.033361493
-105.537232552	40.0313760156
-105.480521538	39.9902335714
-105.480521538	39.9902335714
-105.537232552	40.0313760156
-105.244623469	40.0001053198
-105.472244204	40.033361493
-105.537232552	40.0313760156
-106.952523889	39.1902393906
-107.712014932	37.8988767913
-105.062479251	39.7046869692
-106.952523889	39.1902393906
-106.952523889	39.1902393906
-106.831715956	40.4849750171
-107.913138415	40.0374717386
-107.645622989	39.9680283195
-107.645622989	39.9680283195
-106.484033656	40.7705745763
-106.600877546	40.7953338734
-106.615832786	40.8313644967
-107.031644403	39.0059650949
-106.948828218	38.8696269837
-106.989777615	38.95915756
-107.573653828	39.6376943259
-106.99876751	38.9665455528
-109.642954453	45.1974355474
-105.537232552	40.0313760156
-107.914317971	37.8086470597
-105.616952867	40.0597024514
-105.616952867	40.0597024514
-105.616952867	40.0597024514
-105.536168209	40.0316602418
-109.639235668	45.1974813032
-109.639235668	45.1974813032
-109.639235668	45.1974813032
-109.639235668	45.1974813032
-109.639235668	45.1974813032
-109.639235668	45.1974813032
-105.643350156	39.5885914792
-105.643350156	39.5885914792
-105.643350156	39.5885914792
-109.642954453	45.1974355474
-109.642954453	45.1974355474
-105.643350156	39.5885914792
-105.643350156	39.5885914792
-105.643350156	39.5885914792
-109.642954453	45.1974355474
-105.537245531	40.176287174
-109.642954453	45.1974355474
-109.642954453	45.1974355474
-109.642954453	45.1974355474
-109.642954453	45.1974355474
-109.642954453	45.1974355474
-109.642954453	45.1974355474
-109.642954453	45.1974355474
-109.642954453	45.1974355474
-109.642954453	45.1974355474
-107.370066076	43.3547150043
-76.305000305176	42.466667175293
-111.50791	41.17686
-112.36116	38.3167
-111.58139	40.60389
-110.28855	40.99465
-110.28855	40.99465
-109.73069	40.85713
-110.28855	40.99465
-92.5309	46.7045
-92.5309	46.7045
-113.4453	41.88911
-113.43844	41.88399
-113.43844	41.88399
-113.43844	41.88399
-113.43844	41.88399
-113.43844	41.88399
-113.43844	41.88399
-113.54139	41.88838
-113.41222	41.86208
-113.41222	41.86208
-111.64775	40.71715
-111.29036	40.6025
-111.58139	40.60389
-111.60625	40.7014
-111.60625	40.7014
-111.60625	40.7014
-111.60625	40.7014
-111.60625	40.7014
-111.62075	40.58805
-111.6359	40.72115
-111.60625	40.7014
-111.60625	40.7014
-111.60625	40.7014
-111.60625	40.7014
-111.60625	40.7014
